carID,price
39097,32981
66219,25266
23875,4995
27479,9300
22566,9500
60584,11099
35126,14980
8969,16000
44331,20990
73356,12359
60682,13490
2381,18296
3710,16998
39679,14991
9062,23990
52832,12495
52082,10350
4904,31990
38393,20890
47077,18795
62470,5995
12403,30990
53303,7550
27622,15000
1407,15495
6853,25444
60719,5495
836,17990
40901,17480
8545,25000
11537,27995
62337,12785
26227,11360
2040,34990
61913,9995
47299,8995
70287,17298
61227,15998
27086,8500
45321,28990
63832,6498
60357,9990
48574,22964
74474,57991
30330,25890
22355,5991
71669,11490
25364,9299
3179,15400
24295,10100
59492,8989
9866,10985
63657,14991
55630,12000
18408,9650
68121,17700
51033,12995
16157,10000
52112,7992
14306,15800
69046,26689
51870,19490
34239,21490
5480,19500
1023,11990
43759,25499
15578,15410
63167,7699
13192,56950
52024,7522
21982,16998
60443,8399
54835,12495
9565,25990
43583,17698
24306,14555
40988,34995
67527,21998
58533,11295
31246,10298
17202,12900
822,24000
44117,74319
17320,8175
55874,18799
25627,9980
20309,6000
34021,15995
63490,4995
61606,9000
60596,11287
15628,17500
57408,7195
19889,13300
26419,9980
16882,7399
21601,9998
41317,12998
44032,32800
36064,30999
54869,6995
67013,29995
623,14550
19867,15995
66168,27495
73281,15995
51254,21234
25891,8755
16443,11200
43192,7495
26968,6599
13679,14495
30890,2995
13362,9985
12588,27450
21194,18050
59557,7100
669,29250
30628,15499
26328,13000
58134,6498
41731,49499
64722,10998
13023,18480
10389,9500
29797,4975
49785,17149
15675,9995
34091,16495
73827,20998
6177,24500
18517,9697
35587,21650
60889,15690
66668,15690
71581,32990
36498,14989
32696,5885
54060,6990
48115,6359
8920,17480
63398,12000
13420,23990
32383,13500
25599,20499
46714,25890
28805,12795
48051,15400
59660,10991
34902,24000
41792,30840
13520,27125
43912,14495
37265,31199
74756,16195
14702,37950
9209,21000
51484,8000
29101,7800
49791,31000
22325,19990
16032,11498
65290,9495
6522,21800
41313,26999
48412,9348
61240,7498
32273,15000
29248,950
58751,10998
19717,6340
27142,8995
48540,19995
19911,7600
59979,14595
22191,8999
57158,15395
49573,24995
26614,10499
3363,42450
9049,19998
29684,9950
29846,22000
28314,15597
20050,11498
45647,31519
43416,19399
37013,28990
60112,7399
28483,12950
36276,11999
32518,10488
75203,11154
24420,9700
7348,12999
5586,8399
35058,34799
2568,27790
26972,11970
26225,9900
53361,21095
54763,5998
4134,32490
52186,9995
64869,9499
11589,17100
31445,1295
66267,12699
21456,17520
15681,11200
32971,5499
50875,4995
56688,9599
38975,23750
59267,7990
7836,15000
47745,14997
74961,6495
60609,899
20353,3900
68291,19050
35464,15800
16429,24000
34381,13650
1299,27950
29988,11250
18218,19340
1769,22498
54058,12698
66741,9995
4568,18750
48169,14890
19891,15798
32244,5300
69176,15698
46187,10500
29418,16500
53629,7750
36235,24799
28600,12695
21708,19000
56198,14990
31401,18495
31147,18745
39477,30845
15715,13998
19381,9600
53358,8000
69165,47490
46956,7495
59665,5740
44646,25999
41143,18400
68623,6395
32827,27989
52549,19995
75064,14995
53000,13790
33846,14750
46818,18495
57821,8590
13234,23499
32259,16000
49247,8980
39670,22440
20758,9000
27403,27580
60316,1900
8812,10999
53573,15885
13355,49488
22440,16998
33191,22495
26763,8700
6785,19995
15235,19491
47493,12999
2961,19490
71882,7300
10263,17990
35263,11295
16751,18000
69259,9885
43625,30890
64535,8550
71791,20498
45805,24970
56599,1950
28485,12500
74032,16790
53334,19490
10404,19895
1218,15000
6184,22950
14313,14440
63917,10498
20358,10950
57184,14599
47942,15770
66436,13498
26742,15790
70371,14290
15682,12998
42658,25449
40597,10404
54951,27998
52280,3695
14396,45995
26537,10475
3972,16500
38860,35199
19252,8999
22680,8495
53506,7998
11396,9999
7270,25444
61088,5999
39526,31400
65412,6990
39788,19990
71976,13661
56543,7570
22928,10898
52744,20995
6703,6990
24735,25990
63199,3250
3001,11995
59823,6791
20140,9500
13167,17000
40643,15200
16592,12500
55281,8790
3170,19779
21212,16999
70096,10650
24668,9495
66613,8995
36958,29890
49626,6245
16663,7900
44809,37999
45500,22900
11277,12495
25643,16998
49722,20300
54432,21534
56951,7000
11212,30000
39807,18699
72557,19990
46932,18850
28826,10995
13633,22890
31901,16800
63692,4998
75079,9800
710,19990
37539,17682
72124,25490
24455,7500
22247,18495
16671,10700
52199,9902
32394,6795
42885,9000
63166,12100
6657,22990
34186,5998
15689,11799
7189,30864
20065,18499
39986,29995
24850,21680
5732,14990
75815,15690
37877,16490
24194,9500
36089,20945
23453,16950
11236,27995
4114,14000
65944,17749
72985,8500
45288,24389
35627,15540
2,14242
59213,9495
43879,19005
38013,25824
16369,6990
9935,13995
53951,21498
67900,10495
36897,14827
70220,8490
15407,16425
49034,12220
4938,18600
48585,17495
37387,11995
7956,26991
58020,3991
3299,43475
26443,17000
52136,10995
18669,7771
7319,23751
16193,16498
26515,7990
36355,34299
14883,20995
11030,13300
6895,21490
75174,22896
73949,18995
38740,17360
70653,25995
35724,37900
18444,12000
15521,11699
68724,22536
29258,12500
68823,13990
26282,16798
51500,9993
66710,13698
24943,14971
26669,29395
75269,24485
61815,7415
41085,17707
38678,19750
71134,13999
49261,21495
59975,11998
10428,28950
50211,9995
18677,17990
26808,12999
396,17888
73076,17995
19829,10752
18607,12299
65957,9500
71201,14797
33942,8995
56362,7160
10546,11590
52037,7195
47266,13995
6707,11211
49224,8875
72246,14000
62725,12298
11958,27440
32477,17991
7057,18299
17710,16250
31126,19790
18409,6500
61961,6999
20164,13498
17349,15250
63623,9995
61096,11495
1240,26900
56159,9990
3535,15495
18296,10299
64861,6490
61395,10695
27564,15999
53155,7990
43982,31664
19623,10499
14057,41980
24216,16625
7690,12200
23586,9998
61176,5998
2008,9895
40288,18480
21317,8899
8295,24990
64178,8998
56722,9000
36243,23289
51813,12495
66019,9500
30293,14548
42338,18800
31511,13920
51263,18250
63078,13998
2209,10467
25896,19890
67159,16290
28750,18498
63245,11298
38512,17695
63554,7980
13041,18995
71235,21841
30683,8998
39921,16210
22061,3699
22842,8300
21076,10490
12806,16485
29562,14900
47529,16495
24983,23780
62620,11799
75400,11800
61910,10000
63672,10991
58927,7252
70900,8499
28258,9495
42307,49995
40666,23299
9883,34502
58066,8495
3159,28888
66691,23998
11403,32995
7630,18995
58201,4695
56213,7798
9419,22898
18079,18400
30745,20275
13837,36480
50619,11495
75021,12500
1166,39991
44520,18990
43681,29980
23072,19236
16254,26900
18952,12980
47339,8198
51539,25650
4550,13500
33484,9190
12452,12999
62491,14698
39935,22599
215,11995
20131,20000
55095,22995
74027,7832
63352,15499
30162,8000
46697,25780
6241,34990
7997,22990
34999,28995
66649,35990
558,21000
69183,24300
17505,10490
27803,15399
41099,22699
24958,14499
40757,28980
63374,10799
25195,11950
24304,14331
46918,5995
38498,45842
58887,10990
989,5490
69236,17498
3530,26880
64354,6000
75615,12290
74370,24998
35384,23799
49663,14985
746,29490
39087,30199
62206,5810
595,17990
37041,10795
63932,12998
16329,13300
41017,16491
70698,21990
30503,10397
32427,21490
62751,11298
20297,8299
43109,46495
58034,14300
33149,8500
65810,26900
54655,19990
72775,9991
20276,6999
29602,10500
50668,19990
44759,19799
5984,26990
23620,10499
21282,7300
22212,10350
27895,9991
21854,12500
35959,17850
27005,9498
20509,18800
52965,13499
74419,12999
45902,24999
54511,17000
29771,10295
12956,23990
75265,24290
13546,12198
4910,20998
16899,7480
20532,17990
36231,22500
9540,33400
73507,9495
11689,34450
63633,13875
72612,10000
28283,15000
3523,23500
15617,8190
59399,13498
12797,20298
34572,10998
70161,22990
13933,17900
9959,10395
26792,11500
40728,17999
21880,17900
6015,23990
31175,6795
51504,7500
35390,29980
32834,9970
58504,12298
37574,15921
23104,11880
13454,14995
49643,14995
26166,12500
43807,15950
51011,19911
64818,13498
42185,17500
35997,40749
22468,11999
14830,29980
71759,10995
45013,30995
75941,24950
6862,26490
19071,7790
3966,26850
39647,25490
52338,20791
29194,8950
2587,19460
63664,9798
28255,7475
18886,13610
46737,28000
65529,6998
14596,59995
10893,14650
36088,56000
3081,10995
30236,12000
49747,8280
33947,8490
35216,4750
34249,22995
36213,15679
5299,12495
68177,9499
15757,16298
15741,7000
37825,14995
31973,25499
63556,13920
37076,30000
43009,20990
19720,13299
3132,13841
27955,11501
71160,9698
59796,5950
13098,10900
23914,3784
436,17470
23823,19333
10012,20980
44993,41500
31149,14399
40127,39950
37652,14498
2222,23400
69422,16490
469,20991
69181,10491
52486,8790
10885,12331
13188,13940
60998,9550
67140,23495
60971,7998
27167,3990
10020,8890
43590,47995
70816,8940
34090,16980
64785,6960
71300,47500
22308,16950
28861,2890
18573,14399
74740,27990
72510,14491
11368,14995
40192,19790
51689,6900
19737,15360
68911,22995
66594,9900
1388,11100
65296,9140
14159,24229
29296,17590
25527,9990
35037,22849
8752,14999
61650,17530
35121,39900
61796,6495
73209,18980
13634,19750
20325,11000
39385,16791
60932,9471
52152,12990
17871,15671
18596,13497
5510,26250
38970,18480
22296,13999
866,25472
3105,24475
38865,19999
60637,10998
13703,20750
33701,9500
23651,10950
46032,26449
17579,10250
58018,9490
68463,36100
72607,33477
1405,25990
5885,14990
42186,10857
5293,14895
37662,25799
49960,11291
51678,10998
53503,14000
38226,10800
50783,7500
73352,44950
32647,18843
68935,17490
33946,13871
622,19990
6705,21400
52609,5500
9097,10750
29984,10999
54343,27998
6488,9995
3331,21172
52660,7099
49801,9395
31809,6500
53397,10000
32194,16299
36044,16020
67322,12990
15145,19000
670,17490
9211,16444
14726,16490
7364,23995
32920,12498
75465,31499
58601,13000
36648,27980
13415,24352
37084,22299
44804,22995
6686,21602
15019,8995
23229,15995
75516,18498
48821,6995
74601,10750
41936,27890
5812,25826
1102,19490
75323,13270
52918,8995
14355,14498
29159,27995
69109,13691
57656,7795
44567,18249
34281,7895
25953,2495
28519,11999
65818,8495
11850,27980
29878,6391
23464,20380
27353,12000
41027,26949
12251,21995
70813,8690
11768,26750
59536,8997
44287,20599
49709,13995
53849,22250
34521,7750
21892,8940
12427,21980
1235,34990
69018,11995
75007,12495
11002,34995
17860,12998
2714,26995
22111,6995
36179,13250
36183,24000
24146,17500
49213,6000
53729,10998
5533,40790
56550,7000
59576,16998
66293,12990
43609,42729
54179,6995
55486,7998
68272,11500
55093,8295
10361,19199
9907,31995
41968,16449
13748,33900
54930,15550
65734,13749
71037,17500
72783,19700
27211,10400
49699,15495
26262,13000
65031,10195
41933,26949
8066,34990
1932,12498
39613,20480
42605,45895
23849,16040
56078,10999
29960,6634
21766,12600
36041,19999
7081,70950
11629,15600
2000,29944
18701,11300
69347,9250
11901,18298
51677,7480
72196,14000
21315,17610
49152,16150
42170,24889
2633,29990
14975,9995
13111,24499
43974,22339
6258,21490
48124,11300
57512,7500
30177,15000
23442,8124
38877,36420
54372,15998
877,31490
34246,17298
9438,21875
67386,9790
2570,17190
23997,11498
51222,7485
23239,11799
53914,29570
42057,20490
31067,17990
2489,24990
9347,8545
59427,11998
73188,11291
38566,25389
56396,15690
50162,5699
53145,8498
58081,16490
58365,10995
8196,43000
71781,20990
15721,11999
52370,5580
39939,27900
19680,13500
11628,7990
16984,8499
55268,5690
47023,13690
53289,42995
44883,18700
2730,30500
6929,11195
2621,48990
14248,19995
20568,26430
52831,8199
14076,28440
13126,17998
73212,15495
46020,34579
52472,11000
1355,22250
23657,7995
2467,55500
46828,18450
2693,6793
31096,15490
32128,7600
2921,52422
73725,5995
49724,16995
1469,18940
60219,7450
46135,19450
21292,12998
57565,11995
62598,8700
40781,15999
27507,10291
51783,5995
4210,76990
22891,8700
8391,20681
20550,17750
19997,17280
50103,15690
17482,9997
57292,8290
11044,16990
31006,6950
42570,19799
71237,25490
73415,21272
6944,18962
71910,20998
33739,8995
7653,30123
27638,18610
32681,20970
17842,16170
40598,19750
63817,8498
16086,11000
50917,13490
53066,8900
59210,24490
23596,13699
14102,24995
15932,8170
36199,33299
65472,20593
24425,7595
38501,25440
63426,10498
18532,7000
56863,3995
40973,23450
19686,6891
15678,10998
33381,23340
51591,15911
49670,11200
25960,7795
32303,34495
38244,7495
18371,6699
12942,31550
41350,20990
55832,7199
21308,9380
62257,9998
51093,17990
36623,29532
75055,9202
58705,5995
6592,39996
54104,5679
28280,15999
35110,25989
30852,9499
59414,7968
13206,15199
21216,9750
64553,14699
64573,10995
30306,8499
53876,12054
68323,10350
58204,8171
61978,16570
73451,8490
67708,11421
43495,51500
17214,9999
74585,12700
22236,16000
3788,30400
75261,21000
39734,15790
7904,19950
71307,11490
70619,23899
38250,22199
30894,11800
47336,16290
28770,9750
35312,35890
29140,7699
35434,21999
25236,10989
70398,9900
23066,21000
3717,22900
69511,3350
74272,13495
37671,59991
62351,6999
11319,19700
63411,13998
41324,14799
61262,12798
59837,6800
46853,6391
61932,14999
51893,10344
42528,21690
22109,8000
39971,30980
27144,10260
35081,17330
69475,10241
59218,11000
32472,12750
65170,5490
73531,9199
29481,14998
16876,9200
57538,9999
72426,15495
33198,7610
23079,20000
13847,8795
5443,27990
26084,11950
54844,7299
17125,7582
11336,34980
66185,14890
58148,19600
67572,28199
64530,5491
33477,7298
26950,20000
17564,17998
63168,9990
4825,26998
75585,20490
57785,15995
1485,19000
34734,9490
56549,11594
34497,12354
30216,7295
52194,10995
43843,20997
30141,14145
72725,11950
55539,25990
51721,9441
5434,25755
8186,11180
61795,7950
39176,14695
55259,8698
27868,20990
44503,35000
57885,1500
21066,10000
34589,26995
3886,14290
41641,29249
3269,24990
56820,8000
56246,10291
12966,10514
1350,27950
42298,34449
24229,28805
56216,3990
19330,15995
42924,38399
40550,25549
45602,13599
16730,11198
22353,7991
35772,33991
39973,23990
49631,9795
1083,28490
60137,8802
9748,30000
32263,6195
43476,14899
40938,36998
50667,10900
35250,27499
62793,9795
49015,18290
21787,15500
27991,13250
74623,10295
30621,12689
70141,19499
29665,25995
19871,16250
38323,16995
44241,30149
57552,7899
61960,7940
40123,20999
67786,5299
18447,15888
16510,8000
12663,23557
26585,9998
64230,6000
24790,10498
1212,38500
29634,11000
31866,19936
12701,10989
20033,13950
28688,14490
63254,7799
28676,18749
70433,5490
33279,9295
58002,9310
72419,19753
71587,23112
2165,34950
37150,17749
51356,12000
18233,9990
56196,12498
2575,19900
4802,21490
5180,41000
5952,20690
72934,22000
50958,14480
24433,7780
34543,20495
43937,29995
48039,9338
19204,12998
32541,32000
63046,4350
24116,14999
40784,12519
44683,10500
34277,8780
75542,17941
44418,23948
22678,9700
43553,31539
63947,10990
62974,12000
40296,21495
16986,14499
56796,14995
52025,12495
3262,12498
37806,8080
33693,18491
65342,7650
15921,14798
9702,16480
29192,7520
64101,10200
15520,15235
5164,27991
20355,9610
63972,9600
49163,12495
62622,7340
65786,14989
416,11999
25909,7989
8789,23497
55940,5950
23469,19500
31989,16995
32579,11798
11349,3999
52764,12000
73821,18490
22823,12000
73509,16890
11231,34950
4609,16800
16318,7500
4877,19999
28855,18300
66840,17250
27446,14795
12278,9000
38805,28995
44410,22899
51128,8499
59477,11990
50759,17990
29221,9691
26902,9495
74117,21291
57807,7210
5672,11995
75554,11450
23672,16295
30780,9998
9613,14280
24728,7960
7238,19999
71514,26202
64618,15995
38643,70999
46832,14000
30393,15791
54370,19790
40536,17000
16965,19995
21057,12989
7256,16036
1786,23500
74671,16995
10676,35564
35882,16500
13702,12199
42869,18801
22311,14750
73520,26495
44919,45995
26935,14000
33040,7194
54197,10495
52452,8995
36500,24039
50174,10498
74929,10200
36005,25494
51975,6100
69411,7298
30653,18999
26376,7997
9897,23450
16686,9998
17529,12500
52769,7098
43875,15989
64602,12000
49788,21995
75279,11295
6852,27990
67315,6500
55005,9795
37370,13477
54705,7758
21665,6991
54298,9495
41154,25650
75970,18995
63224,12299
75755,12290
32278,9297
32887,7599
65525,11950
18360,8000
691,6990
10302,16200
49165,9500
46664,41400
21390,12973
26130,19500
2889,9600
41613,19995
1310,34999
11345,45940
52328,5290
15965,9475
1642,23000
75633,14498
27668,14995
27085,16995
28408,16995
25883,11795
56325,10995
49730,9000
73969,19390
41185,24480
13199,59991
57746,6798
39306,18480
26565,14500
44871,25810
22219,10498
52305,9850
52227,5999
28814,15795
3028,18000
38301,18990
58677,9600
42159,27995
61513,7299
12119,16899
75759,10391
18212,8995
253,18275
20291,5995
9577,27950
5277,15798
32043,9575
68404,17995
31523,15127
29055,18500
18145,5991
65562,9995
25893,13297
71228,26299
20599,9347
70494,17000
18219,10999
57420,12998
6229,27444
24034,7498
72670,22480
40300,24498
14519,49000
39798,22980
38513,14599
69372,24990
72104,28790
22776,8000
14707,36991
244,12199
27829,8500
58530,8899
30403,13000
40334,48099
31555,13495
4229,16750
10786,13300
39749,16341
28961,17495
58418,12500
33257,11995
33247,11349
41235,11500
29173,17499
30942,17140
5649,20699
43808,45799
70254,19086
71088,9295
75163,13650
15855,9989
58984,11499
26795,9949
4627,5995
70318,5295
65182,11495
31659,10998
35745,19995
50125,9995
60966,8299
7710,32760
13239,19990
5307,28000
1341,19300
69419,15980
1394,13495
74901,15989
44336,43949
1182,12444
69736,14990
44940,67980
68790,23489
41491,31245
43144,27490
73290,14495
63872,6200
27557,7195
23282,5130
8271,17400
7384,33000
44981,29995
32108,12990
31776,5950
29301,10000
45118,14992
52231,9000
22178,19000
29654,16195
16224,17000
56521,13000
72604,23990
8647,9440
19886,8990
14066,9999
8054,25406
59941,10599
13369,23798
9204,27940
32788,17750
16674,15612
40489,26350
64041,8413
9085,27197
34404,6190
64643,8498
26650,9129
38506,26299
32118,14800
69731,17395
56324,6995
20133,10998
66881,10000
50217,12025
6977,19490
35548,18499
53650,11990
72076,5990
21532,17190
55848,13495
42632,16299
29897,12250
69035,22990
54934,17490
2610,22995
30453,16698
35792,28990
11193,22780
72412,31980
67685,20490
31822,11799
55501,8326
70377,9991
39932,22201
20906,18140
45565,11100
61448,11500
1421,13990
50666,13490
55025,5990
71416,16690
1974,12800
23350,7498
72787,18750
73348,24990
74874,20000
25756,12995
58674,3940
28112,13000
2661,26000
53346,7995
27465,13900
32289,19998
62520,3999
9122,32012
11060,12950
2350,11990
8688,45488
30960,5999
17774,14950
39446,27990
35181,44995
8074,24775
67057,19995
53514,10570
72550,26790
63196,6498
46554,17298
64700,14995
45209,28499
59888,18598
32254,8500
22270,8574
69427,29156
24430,8940
19289,11375
65953,18990
37125,16495
13038,22449
7394,14995
38556,17490
70561,8995
63838,7497
36847,25949
10953,15401
13983,13200
17633,10498
73347,13195
37608,21499
48451,9422
21280,9270
12354,18500
41988,28480
70728,19799
31308,17498
30066,10000
57814,2995
39208,14250
63904,8700
63171,8970
4150,21000
61884,5999
30967,10250
37956,22299
67849,17298
4259,25636
69300,11698
70308,17995
59074,6950
25004,17155
46473,14000
67859,12500
48782,7995
48628,11495
64572,13330
63691,5850
54486,9998
14360,11799
75264,24990
17129,14490
7167,24990
44297,16998
70342,25495
30552,11290
7491,18995
42637,39000
11688,16698
74690,11989
67963,12750
28388,16000
13340,11891
50126,24991
66503,15950
48357,16290
6194,22000
45070,14722
74542,20995
73785,8990
29053,7398
71443,10400
68947,34999
23742,11000
56852,7799
45979,41900
58326,9598
57524,5492
50634,5795
39742,19000
31016,24479
52296,7300
64160,11800
25724,17700
22592,2995
19035,10800
26522,9090
18610,7495
64238,9250
9041,37980
33179,13985
20957,16950
5786,14970
55570,6980
25019,7490
24737,12798
21230,18400
72312,19980
68019,9800
58903,10995
37222,19999
36023,19940
32130,24141
25197,12995
10270,8999
61714,1750
12998,24490
46881,10495
53095,9440
8824,16995
9303,16998
68224,14490
44004,30298
64020,6595
13312,19500
7199,19750
28868,10450
39465,20999
71380,23498
7503,23498
23470,11500
38419,18390
68263,31450
5045,36995
36906,24999
33956,13495
48741,8690
19350,8498
66426,20990
41206,17998
66811,19849
57049,6899
20732,7800
44875,40999
58368,10421
46507,21299
33105,17298
50896,23990
2541,28888
40783,32900
3643,31998
74412,11100
19006,11489
27814,11498
38527,23799
35955,13499
73689,6942
17661,14739
62693,13795
29383,16900
72137,8999
57088,9990
64893,14890
67501,5000
61882,4998
63912,12495
33161,6895
23273,17995
11012,13800
74777,17000
1041,16490
51454,11295
66843,20498
42109,16350
51000,20000
37224,29000
46595,22899
7305,38950
54762,11020
42579,22099
19161,2595
45798,27000
21442,3295
66544,15298
54292,10150
69694,17900
36200,36360
17757,8700
54365,11000
15482,15195
125,31998
46972,9795
29901,9895
9320,8290
71924,13995
25988,17250
2341,34950
65960,14000
37508,28498
15409,10600
64550,4990
23835,9130
47352,17299
35851,26185
57095,6298
7620,14495
67488,30725
20167,17999
59485,4650
75822,14750
29471,9000
20755,15450
1942,17490
69722,37522
26921,16190
48498,31490
55439,17995
59439,12695
41574,62499
72598,23390
38448,22789
29118,8599
48692,17490
20730,10249
8727,10800
62830,9490
3784,14298
59594,13495
38762,16499
29571,15995
909,28995
73087,16990
49673,7295
70857,37000
45830,20850
47081,9790
1589,17900
25244,10890
65459,7990
70781,19500
32781,24000
44288,30995
8541,8995
69033,2775
29553,18785
17252,29500
29463,10500
35153,36791
34295,8979
29558,5925
20629,16492
51360,29995
7872,26488
39131,52713
17553,16798
32265,13985
41351,23400
25889,18498
8092,14790
21862,11000
72845,24950
34274,14750
59139,12200
37417,16900
25246,14000
51233,13395
10607,29960
36553,18152
36167,48399
73448,11250
60070,6295
56742,15299
33249,15000
28844,11886
7424,19000
61833,8600
7736,15399
21926,16798
47789,13499
67787,7490
66193,12700
38159,61995
49360,18990
19866,11341
19318,7299
19040,10999
39955,20991
53958,24960
44749,23444
75202,11495
30259,8000
57393,14990
18710,8500
42663,14299
62533,11298
53822,10990
58585,13998
10196,24995
21619,12000
46731,14495
36794,13995
73742,13498
16221,12995
11622,11900
23834,11000
60284,9498
36180,16395
5182,17495
50492,19690
17577,18890
19728,10000
72487,12495
31935,17750
55482,9990
6615,28750
17071,16998
19195,10495
36516,28990
46772,13998
68811,8712
23709,19998
39942,27280
44333,46980
74983,8699
41764,17761
4287,16842
41891,10999
48081,13591
20666,10660
3323,19495
15500,13700
18285,8498
55598,8990
561,14795
9736,11950
13996,13998
59936,8980
17528,13691
64666,7399
7171,25750
46550,16396
9003,17832
49386,11995
68278,10940
22610,5949
1431,45995
27316,12428
25182,12990
41680,18220
38089,28490
28838,2799
59895,12995
53676,9242
36370,30950
64904,15515
38718,19990
24498,10970
75920,20967
54245,10995
66353,30450
26933,15999
29661,9990
57072,8298
42392,18495
73191,5200
22778,17699
64880,14599
45898,22995
2938,22190
3345,9895
37507,19999
19255,13000
31376,7999
13768,12490
57855,10499
66532,10700
64027,9000
21161,12000
44751,25999
28096,17500
43210,27599
63068,23495
68739,23250
719,33950
41211,32998
7239,11998
73376,16995
44510,26325
35883,23980
21203,20000
73571,20246
59591,17939
50372,10195
62102,19990
43726,24699
71647,8500
62515,9995
13473,15495
32713,8980
6501,17995
8878,23000
39667,26289
54114,16752
24206,6498
71740,20272
5372,20650
19869,10000
20480,6391
55263,10100
68595,12945
63888,7499
7091,29990
10652,5490
42777,32995
12592,35250
12817,26972
30921,11990
62381,17823
49659,23490
3782,13350
54153,9750
25949,10291
61589,12498
37869,1495
21368,10600
6578,16998
36492,19950
38689,15691
65861,18995
56713,13280
46836,12990
23242,17999
666,33990
66998,9499
4898,11700
60791,8800
3020,37450
52989,8940
20054,9550
11841,13995
15671,18798
74564,13495
31546,19970
29438,14250
41946,20990
9406,12490
31590,8270
19975,7499
6459,17498
3067,34991
13834,20990
2996,29995
8337,12440
40540,15498
50675,8990
71254,28995
4052,22995
2050,16995
13264,23685
30254,16698
59934,8950
26996,9590
20867,3495
56080,11495
4886,8499
61093,11495
59299,9249
22254,16040
72494,19995
35536,15999
26901,18930
29740,14550
5991,54500
10191,34990
14593,15450
9066,17990
53897,9495
12240,14780
15575,11499
8396,19498
58562,7849
35310,9490
6714,10995
34854,20799
64281,11298
14724,26000
64959,6800
27931,12500
14886,18489
61845,10990
55136,10382
31291,4290
51916,5795
72500,23340
42102,35149
54580,8800
62633,14355
22184,12295
32883,10998
65912,19765
44670,18800
16498,18610
40046,54991
33532,6000
10375,23990
36716,39991
32746,20991
30661,15299
1720,12990
4057,28888
577,24990
30271,7991
67426,11498
51038,10290
51563,10298
21937,7295
4909,35399
10212,24995
10046,42650
3310,11990
62739,13700
31421,14499
61600,14000
37043,8495
8447,19500
27229,10499
30154,10200
15913,18500
47780,26490
47841,10790
45280,18600
69515,23990
30436,15210
5206,9899
68550,20950
69318,10491
69187,16521
46895,14950
31798,8999
69558,9599
70130,20495
30307,9388
29929,9298
67260,16895
19111,10299
67410,20480
38657,15800
12717,12340
59137,6465
45836,21481
34811,31999
65965,29495
37396,14999
14015,11200
38872,17999
16077,5500
28119,9689
46349,23879
15089,12999
40868,33799
23412,13250
34345,10495
26653,10295
69801,31498
66929,11695
59720,10995
18450,9300
72621,17298
72275,24500
11576,13991
36000,18990
50891,18900
28434,17500
57828,9498
68012,26989
55525,15694
19260,9598
10138,27780
43247,10498
60035,8798
56501,9999
45491,30299
54351,7100
44702,4950
45789,19998
67399,23390
28962,5275
23313,11991
63613,6498
729,15995
21179,10895
71705,8630
36270,33199
34931,62189
67284,16495
9690,20000
33856,10995
4384,20500
17844,14430
69174,7995
22102,8000
11329,30999
26384,12867
58500,7710
27015,9998
6364,22490
39529,19700
35131,19890
23283,18498
40008,18500
17199,18999
29965,7295
16660,8998
12150,12990
33605,7000
412,22990
67534,4495
18291,1295
46097,37080
31108,2750
25369,13399
45863,38800
8606,23498
40266,17990
35445,9490
56107,8300
5001,21950
48310,7990
24412,13999
15113,7250
7675,13850
56188,10395
50800,18995
43549,9495
29067,13250
58317,13495
26305,12490
54911,11795
4998,23995
33545,8495
62129,7495
22099,17495
28189,18800
25994,10995
44483,14499
34802,10295
16652,8990
42388,9995
17313,14995
21493,5297
38347,21490
75423,32501
5294,15920
68041,19350
1511,17498
32122,14485
58335,15990
1478,15860
43256,17699
40036,15880
70176,10160
46381,19980
2246,21836
64986,7200
52898,13998
74486,21000
24641,17590
22845,9299
11668,14485
33451,20995
9247,11497
19368,8500
56301,9999
9348,39146
60179,8499
71528,23290
57515,9265
43269,17995
52307,7995
22593,10500
17854,5700
74058,10650
34388,12300
29806,8000
53375,14698
39037,4200
55857,10935
3196,11990
23824,2250
60811,4390
25065,11930
13074,27488
35913,18999
49380,10995
27398,8291
41776,13990
1915,38990
54616,14895
39612,23549
40462,25049
73915,25016
39621,31500
38010,17750
74846,23490
58038,9900
74452,8995
13096,16270
37977,17900
66857,8990
74445,8499
22931,17500
60126,8440
75124,21795
4597,46465
22966,18998
25997,10995
63643,10147
70989,10999
3328,25750
40003,15400
51234,26499
62287,12650
45904,31890
21859,17390
72694,10650
54520,13695
29994,14000
73932,15189
69815,5801
55507,9690
44142,23199
38957,14990
67885,19989
23588,15591
39074,30209
41947,25980
46377,23199
45893,18000
4888,12977
58959,1450
64084,9450
29089,14480
73160,20500
26595,9799
44371,19498
38701,35991
32104,6699
57217,8991
28248,11490
73892,5990
32985,7998
72178,26995
22787,11195
66234,12472
19697,11617
10647,9999
28252,19995
75808,9990
73206,9998
40516,10171
66211,7995
49142,12490
26459,11295
40514,18498
27177,10000
13278,10450
1723,19495
31657,6200
63909,16499
70296,8990
22330,11298
48886,7995
37083,17200
33148,8500
43480,12795
6638,10799
43754,28480
47089,12500
68277,13600
27380,10500
38676,27000
61563,8020
16591,11211
28231,5995
43758,22899
44762,28359
27065,15298
63898,8000
58943,5698
37763,24491
2981,36000
51308,10985
24335,10300
450,24490
13711,48980
70833,13498
31387,11298
37702,29980
14721,17200
26473,12000
32380,12000
55671,8595
55034,17300
46592,21295
36730,34499
11659,12700
73186,33995
26836,8498
26849,28655
70243,11271
45164,24998
64159,14999
24080,9900
